Wë́m dur stsö́k ye' shka'	Wë́m kë̀ ku̠ dur stsö́k kë̀ ye' shkàne̠	TYPE:NEG
Ye' dör àrros tó̠ ñè̠ chìchi tö po'tak kö'	Ye' dör àrros ta̠wè̠ke̠ ñè̠ chìchi tö po'tak kuèke̠	TENSE:IPFV_HAB;ASPECT:IPFV
Be' tö i kímè̠ke	Be' tö i kímè̠ke	NOCHANGE
Ka̠nè̠o̠rule wa	Ka̠nè̠o̠rule wa	NOCHANGE
Ie' ttö̀	Ie' ttö̀	NOCHANGE
Buà me̠r kàl ulà ki̠ wë́m dur stsö́k	Buà kë̀ ku̠ me̠r kàl ulà ki̠ wë́m kë̀ ku̠ dur stsö́k	TYPE:NEG
Be' ala'r ta̠	Be' ala'r ta̠	NOCHANGE
Ye' dör àrros tó̠ ñè̠ ye' shka'	Ye' a̠ àrros tó̠r ñè̠ ye' shkó	MODE:POT;TENSE:IPFV_REC;ASPECT:IPFV
Ukö̀ki̠ ta̠ mì̠ka̠ ye' dé bùsi	Ukö̀ki̠ ta̠ mì̠ka̠ ye' dé bùsi	NOCHANGE
Entonces ie' dë'rö ye' tsú̠k ye' ma̠nè̠ta̠	Entonces ie' dë'rö ye' tsú̠k ye' ma̠nè̠ta̠	NOCHANGE
Es' i' ke	Es' i' ke	NOCHANGE
Ie'pa mi̠kalè ta̠ ikuö̀ i tö̀ tèke̠	Ie'pa mi̠kalè ta̠ ikuö̀ i tö̀ tèke̠	NOCHANGE
Ye' dör àrros tó̠ ñè̠ ye' tö kàsir të'	Ye' kë̀ ku̠'bak àrros ta̠ú̠k ñè̠ ye' kë̀ ku̠'bak kàsir tö́k	TYPE:NEG;TENSE:PRF_PROG
Ye'r iché	Ye'r iché	NOCHANGE
Ye' tö kàsir të' ye' dör àrros tó̠ ñè̠	Ye' bák kàsir tö́k ye' bák àrros ta̠ú̠k ñè̠	TENSE:PRF_PROG
Ye'r i ti̠ó̠	Ye'r i ti̠ó̠	NOCHANGE
Ie' tö i kínè̠ke	Ie' tö i kínè̠ke	NOCHANGE
Bö́iki	Bö́iki	NOCHANGE
Ie' tö bö' yë'stsa̠ ye' e̠' tkë'rë	Ie' tö bö' yéstsa̠ ye' e̠' tkére	TENSE:PRF_REC
Be' tö i i̠ù̠tèke	Be' tö i i̠ù̠tèke	NOCHANGE
Ye' dör àrros tó̠ ñè̠ chìchi tö po'tak kö'	Kë̀ ye' dör àrros ta̠wè̠pa ñè̠ kë̀ chìchi tö po'tak kuèpa	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV
Yàmi̠pa dë'rö e'tökicha ye' ta̠	Yàmi̠pa dë'rö e'tökicha ye' ta̠	NOCHANGE
Ye' shka' be' dör ye' tsí bi'	Kë̀ ye' shkö̀pa kë̀ be' dör ye' tsí bièpa	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV
Ye' dör àrros tó̠ ñè̠ be' dör ye' tsí bi'	Kë̀ ye' dör àrros ta̠wè̠ku̠ ñè̠ kë̀ be' dör ye' tsí bièku̠	TYPE:NEG;TENSE:IPFV_HAB;ASPECT:IPFV
Alà r i kalö̀io charéo̠	Alà r i kalö̀io charéo̠	NOCHANGE
E'tkla ë̀ e' mí̠k be' tso'se̠n	E'tkla ë̀ e' mí̠k be' tso'se̠n	NOCHANGE
Ye' ki̠ dawás tso' dieciocho	Ye' ki̠ dawás tso' dieciocho	NOCHANGE
Ye' tö kàsir të' ie' dúwa̠	Ye' kë̀ wa̠ kàsir të̀ne̠ ie kë̀ dùnè̠wa̠	TYPE:NEG
Ye' tö kàsir të' be' dör ye' tsí bi'	Kàsir të̀rke̠ ye' tsí bìrke̠	TENSE:IPFV_HAB;ASPECT:IPFV;VOICE:MID;PERSON:NA
E' ia'wè̠ke̠	E' ia'wè̠ke̠	NOCHANGE
Ye' dör àrros tó̠ ñè̠ chìchi tö po'tak kö'	Kë̀ ye' a̠ àrros tó̠r ñè̠ kë̀ chìchi a̠ po'tak kö́r	TYPE:NEG;MODE:POT;TENSE:IPFV_REC;ASPECT:IPFV
Ye' dör àrros tó̠ ñè̠ be' dör ye' tsí bi'	Kë̀ àrros tò̠ne̠ ñè̠ kë̀ ye' tsí bìne̠	TYPE:NEG;VOICE:MID;PERSON:NA
Ye' shka' ye' dör àrros tó̠ ñè̠	Ye' shkö̀ ye' dör àrros ta̠wè̠ ñè̠	TENSE:IPFV_REC;ASPECT:IPFV
Ie' tö i kàchèke	Ie' tö i kàchèke	NOCHANGE
Kë̀ e' ki̠ i ku̠ bua'ie	Kë̀ e' ki̠ i ku̠ bua'ie	NOCHANGE
É̠ma̠ e' stsè stsèke̠ ñe̠'	É̠ma̠ e' stsè stsèke̠ ñe̠'	NOCHANGE
Wè̠s kirë̀rma̠pa icha wé ma̠	Wè̠s kirë̀rma̠pa icha wé ma̠	NOCHANGE
Be' dör ye' tsí bi' chìchi tö po'tak kö'	Kë̀ be' dör ye' tsí bie kë̀ chìchi tö po'tak kue	TYPE:NEG;TENSE:IPFV_REC;ASPECT:IPFV
Ie' tö bö' yë'stsa̠ ye' dör àrros tó̠ ñè̠	Ie' tö bö' yéstsa̠ ye' dör àrros ta̠wé̠ ñè̠	TENSE:PRF_REC
Ie' dúwa̠ ye' út	Ie' dawówa̠ ye' ujté	TENSE:PRF_REC
Ye' tö kàsir të' ye' tö i sík	Ye' kë̀ ku̠ kàsir tö́k ye' kë̀ ku̠ i skö́k	TYPE:NEG;TENSE:IPFV_PROG;ASPECT:IPFV
Ye' dör àrros tó̠ ñè̠ ye' tö kàsir të'	Àrros tò̠r ñè̠ kàsir të̀r	TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Sa' tö klö́m akëwe̠	Sa' tö klö́m akëwe̠	NOCHANGE
I̠ì̠ne̠	I̠ì̠ne̠	NOCHANGE
E'r e'r se' kapówa̠ie e'r	E'r e'r se' kapówa̠ie e'r	NOCHANGE
Be' dör ye' tsí bi' ye' tö i sík	Be' kë̀ wa̠ ye' tsí bìne̠ ye' kë̀ wa̠ i síne̠	TYPE:NEG
Ye' dör àrros tó̠ ñè̠ be' dör ye' tsí bi'	Ye' wa̠ àrros ta̠wa̠' ñè̠ be' wa̠ ye' tsí bia'	MODE:ADVERS
Ù̠ ki̠ ì ki̠ kapö̀râ i̠e̠'	Ù̠ ki̠ ì ki̠ kapö̀râ i̠e̠'	NOCHANGE
Ie' i̠ù̠ke	Ie' i̠ù̠ke	NOCHANGE
Ie' dúwa̠ ye' shka'	Ie kë̀ dùnè̠wa̠ kë̀ ye' shkàne̠	TYPE:NEG
Ye' dör àrros tó̠ ñè̠ be' dör ye' tsí bi'	Àrros ta̠wè̠mi̠ ñè̠ ye' tsí bìrmi̠	TENSE:FUT_POT;ASPECT:IPFV;VOICE:MID;PERSON:NA
I kuö́	I kuö́	NOCHANGE
Ye' shka' ye' tö kàsir të'	Ye' tso shkö́k ye' tso kàsir tö́k	TENSE:IPFV_PROG;ASPECT:IPFV
Ie' tö i kuè	Ie' tö i kuè	NOCHANGE
Ie' tö i tsèke	Ie' tö i tsèke	NOCHANGE
Ie' é̠r	Ie' é̠r	NOCHANGE
Ye' dör àrros tó̠ ñè̠ ye' shka'	Ye' é̠n a̠ àrros ta̠wa̠'ku̠ ñè̠ ye' shka'ku̠	MODE:DES;TENSE:IPFV_REC;ASPECT:IPFV
Ye' tö kàsir të' chìchi tö po'tak kö'	Ye' tö kàsir tèrâ chìchi tö po'tak kuèrâ	TENSE:FUT_CER;ASPECT:IPFV
Brö̀ ì	Brö̀ ì	NOCHANGE
Ye' shka' ye' tö i sík	Ye' tso shkö́k ye' tso i skö́k	TENSE:IPFV_PROG;ASPECT:IPFV
Kë̀ ie' a̠ sabák yör	Kë̀ ie' a̠ sabák yör	NOCHANGE
E' mé̠a̠t sibö̀ dör se' a̠	E' mé̠a̠t sibö̀ dör se' a̠	NOCHANGE
Ye'r i su̠wé̠mi̠	Ye'r i su̠wé̠mi̠	NOCHANGE
Be' dör ye' tsí bi' ye' dör àrros tó̠ ñè̠	Kë̀ ye' tsí biar kë̀ àrros ta̠wa̠r ñè̠	TYPE:NEG;MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' dör àrros tó̠ ñè̠ wë́m dur stsö́k	Ye' kë̀ wa̠ àrros tò̠ne̠ ñè̠ wë́m kë̀ ku̠ dur stsö́k	TYPE:NEG
Chìchi tö po'tak kö' ye' tö kàsir të'	Chìchi kë̀ ku̠ po'tak kuö́k ye' kë̀ ku̠ kàsir tö́k	TYPE:NEG;TENSE:IPFV_PROG;ASPECT:IPFV
Ye' tö i mo̠wè̠	Ye' tö i mo̠wè̠	NOCHANGE
Ye' tö kàsir të' be' dör ye' tsí bi'	Ye' tö kàsir tèke̠ be' dör ye' tsí bièke̠	TENSE:IPFV_HAB;ASPECT:IPFV
Buà me̠r kàl ulà ki̠ wë́m dur stsö́k	Buà bák dapárke kàl ulà ki̠ wë́pa bák ië'te̠n stsö́k	TENSE:PRF_REM;ASPECT:PFV;ABSNUM:PL
E' ta̠ wé̠ ë̀töm ki̠ bua'ie i tso'	E' ta̠ wé̠ ë̀töm ki̠ bua'ie i tso'	NOCHANGE
Ye' tö i sík ye' e̠' tkë'rë	Ye' tö i skè ye' e̠' tkö̀rö	TENSE:IPFV_REC;ASPECT:IPFV
I̠nì̠ne̠	I̠nì̠ne̠	NOCHANGE
Dabòm su̠lì̠tuyök	Dabòm su̠lì̠tuyök	NOCHANGE
Ye' tö i kíme̠' ye' tö kàsir të'	Ye' tö i kimè̠ ye' tö kàsir tè	TENSE:IPFV_REC;ASPECT:IPFV
Ie'pa dör e' kapéyèke̠ be' ñe̠' ye' wö́s i kiè e' kapë ie'pa e' bua'wè̠ke̠ne̠	Ie'pa dör e' kapéyèke̠ be' ñe̠' ye' wö́s i kiè e' kapë ie'pa e' bua'wè̠ke̠ne̠	NOCHANGE
Mì̠kalè ta̠ i chówa	Mì̠kalè ta̠ i chówa	NOCHANGE
E' ë̀ ppèke̠ ie'pa ye' i kiè	E' ë̀ ppèke̠ ie'pa ye' i kiè	NOCHANGE
Be' dör ye' tsí bi' ye' shka'	Kë̀ be' a̠ ye' tsí bír kë̀ ye' shko	TYPE:NEG;MODE:POT;TENSE:IPFV_REC;ASPECT:IPFV
Su̠lì̠ ètöm	Su̠lì̠ ètöm	NOCHANGE
Alà tö ali' ña̠' chìchi tö po'tak kö'	Alà tö ali' ñé̠ chìchi tö po'tak kué	TENSE:PRF_REC
Ulàmu̠k	Ulàmu̠k	NOCHANGE
Be' dör ye' tsí bi' chìchi tö po'tak kö'	Be' dör ye' tsí bièrâ chìchi tö po'tak kuèrâ	TENSE:FUT_CER;ASPECT:IPFV
Ye' tö i sík wë́m dur stsö́k	Ye' kë̀ wa̠ i síne̠ wë́m kë̀ ku̠ dur stsö́k	TYPE:NEG
Be' dör ye' tsí bi' ye' shka'	Be' dör ye' tsí bièmi̠ ye' shkö̀mi̠	TENSE:FUT_POT;ASPECT:IPFV
Be' dör ye' tsí bi' ye' dör àrros tó̠ ñè̠	Be' dör ye' tsí bièrâ ye' dör àrros ta̠wè̠râ ñè̠	TENSE:FUT_CER;ASPECT:IPFV
Be' dör ye' tsí bi' ye' dör àrros tó̠ ñè̠	Kë̀ ye' tsí bìnu̠k kë̀ àrros tò̠nu̠k ñè̠	TYPE:NEG;TENSE:FUT_POT;ASPECT:IPFV;VOICE:MID;PERSON:NA
Cien ské̠yök	Cien ské̠yök	NOCHANGE
Ye' tö kàsir të' ie' dúwa̠	Ye' tö kàsir tèmi̠ ie' dawö̀wa̠mi̠	TENSE:FUT_POT;ASPECT:IPFV
Ye' shka' ie' dúwa̠	Ye' shké ie' dawówa̠	TENSE:PRF_REC
Ye' tö kàsir të' be' dör ye' tsí bi'	Ye' kë̀ wa̠ kàsir të̀ne̠ be' kë̀ wa̠ ye' tsí bìne̠	TYPE:NEG;TENSE:PRF_REC
Chìchi tö po'tak kö' ie' dúwa̠	Kë̀ chìchi tö po'tak kuèpa kë̀ ie' dawö̀pawa̠	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV
E' a̠ ie' dawè tso' e' ku̠é̠ki̠ e' ñè̠ke ie' yö́ki̠	E' a̠ ie' dawè tso' e' ku̠é̠ki̠ e' ñè̠ke ie' yö́ki̠	NOCHANGE
Chìchi tö po'tak kö' be' dör ye' tsí bi'	Chìchi tö po'tak kuèrâ be' dör ye' tsí bièrâ	TENSE:FUT_CER;ASPECT:IPFV
Be' dör ye' tsí bi' ye' tö i sík	Be' kë̀ ku̠ ye' tsí biö́k ye' kë̀ ku̠ i skö́k	TYPE:NEG;TENSE:IPFV_PROG;ASPECT:IPFV
Tcho̠'dawe sulù pë'!	Tcho̠'dawe sulù pë'!	NOCHANGE
Ye' shka' ye' tö i kíme̠'	Ye' tso shkö́k ye' tso i kímu̠k	TENSE:IPFV_PROG;ASPECT:IPFV
Ye' út ye' shka'	Ye' ujté ye' shké	TENSE:PRF_REC
Ye' tö i kíme̠' chìchi tö po'tak kö'	Ye' tso i kímu̠k chìchi tso po'tak kuö́k	TENSE:IPFV_PROG;ASPECT:IPFV
Ie' déne̠ i dawö' a̠ i chö́k tö à! dawö'	Ie' déne̠ i dawö' a̠ i chö́k tö à! dawö'	NOCHANGE
Wé̠alè é! be' dë́rule ka̠ñí̠k a̠ e' apàkö́ ña̠	Wé̠alè é! be' dë́rule ka̠ñí̠k a̠ e' apàkö́ ña̠	NOCHANGE
Cien tkë́yök	Cien tkë́yök	NOCHANGE
Mí̠shka kalö̀tök!	Mí̠shka kalö̀tök!	NOCHANGE
Chìchi tö po'tak kö' be' dör ye' tsí bi'	Kë̀ chìchi a̠ po'tak kö́r kë̀ be' a̠ ye' tsí bír	TYPE:NEG;MODE:POT;TENSE:IPFV_REC;ASPECT:IPFV
Ie' tö i kímè̠	Ie' tö i kímè̠	NOCHANGE
Ie' tö i ñè̠	Ie' tö i ñè̠	NOCHANGE
Ye' shka' ye' tö kàsir të'	Kë̀ ye' shkàne̠ ye' kë̀ wa̠ kàsir të̀ne̠	TYPE:NEG
E' rö ñà̠no̠ ta̠ dúla tso'	E' rö ñà̠no̠ ta̠ dúla tso'	NOCHANGE
Ye' tö i sík ye' tö kàsir të'	Ye' tö i skè ye' tö kàsir tè	TENSE:IPFV_REC;ASPECT:IPFV
Balë' wë́pa mí̠tke e' itö̀ki̠	Balë' wë́pa mí̠tke e' itö̀ki̠	NOCHANGE
Ie' dúwa̠ ye' tö i kíme̠'	Ie' tso dawö́kwa̠ ye' tso i kímu̠k	TENSE:IPFV_PROG;ASPECT:IPFV
Sibö̀r e' a̠mé̠a̠t ajkö́no̠	Sibö̀r e' a̠mé̠a̠t ajkö́no̠	NOCHANGE
Ie' dúwa̠ be' dör ye' tsí bi'	Ie kë̀ dùnè̠wa̠ be' kë̀ wa̠ ye' tsí bìne̠	TYPE:NEG
Chìchi tö po'tak kö' ye' shka'	Kë̀ chìchi tö po'tak kuök kë̀ ye' shkök	TYPE:NEG;TENSE:FUT_POT;ASPECT:IPFV
Kë̀ ña̠ i yë̀nu̠k i̠a̠ bö̀t ma̠ñà̠t kí̠	Kë̀ ña̠ i yë̀nu̠k i̠a̠ bö̀t ma̠ñà̠t kí̠	NOCHANGE
Ye' shka' be' dör ye' tsí bi'	Ye' bák shkö́k be' bák ye' tsí biö́k	TENSE:PRF_PROG
Tkë́tökicha	Tkë́tökicha	NOCHANGE
Ie' dúwa̠ be' dör ye' tsí bi'	Ie' kë̀ ku̠ dawö́kwa̠ be' kë̀ ku̠ ye' tsí biö́k	TYPE:NEG;TENSE:IPFV_PROG;ASPECT:IPFV
Ma̠ ie' dawè tsikírke̠ se' a̠ sa̠mé̠	Ma̠ ie' dawè tsikírke̠ se' a̠ sa̠mé̠	NOCHANGE
Dià e̠ ká̠ kiè chase e̠'	Dià e̠ ká̠ kiè chase e̠'	NOCHANGE
Ye' dör àrros tó̠ ñè̠ chìchi tö po'tak kö'	Ye' dör àrros ta̠wè̠ ñè̠ chìchi tö po'tak kuè	TENSE:IPFV_REC;ASPECT:IPFV
Talók akàla tër sé̠ wé̠alè	Talók akàla tër sé̠ wé̠alè	NOCHANGE
Be' tö i shkè̠wè̠	Be' tö i shkè̠wè̠	NOCHANGE
Sàl ku̠è̠ tso' i dómi̠ dù kö̀ie ku̠è̠ sö	Sàl ku̠è̠ tso' i dómi̠ dù kö̀ie ku̠è̠ sö	NOCHANGE
E̠' yawö́	E̠' yawö́	NOCHANGE
Ie' tö i shkè̠wè̠ke	Ie' tö i shkè̠wè̠ke	NOCHANGE
Ye' dör àrros tó̠ ñè̠ ie' dúwa̠	Ye' kë̀ ku̠ àrros ta̠ú̠k ñè̠ ie' kë̀ ku̠ dawö́kwa̠	TYPE:NEG;TENSE:IPFV_PROG;ASPECT:IPFV
Ye' dör àrros tó̠ ñè̠ ye' shka'	Ye' tso àrros ta̠ú̠k ñè̠ ye' tso shkö́k	TENSE:IPFV_PROG;ASPECT:IPFV
Be' dör ye' tsí bi' ye' tö kàsir të'	Ye' tsí bìrdâ kàsir të̀rdâ	TENSE:FUT_CER;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir të' ye' shka'	Ye' tö kàsir té ye' shké	TENSE:PRF_REC
Chìchi tö po'tak kö' ye' dör àrros tó̠ ñè̠	Chìchi bák po'tak kuö́k ye' bák àrros ta̠ú̠k ñè̠	TENSE:PRF_PROG
Be' dör ye' tsí bi' ye' dör àrros tó̠ ñè̠	Be' dör ye' tsí bi'mi̠ ye' dör àrros tó̠mi̠ ñè̠	ASPECT:INC
Se' e's tër irirla	Se' e's tër irirla	NOCHANGE
Be' dör ye' tsí bi' ye' tö kàsir të'	Kë̀ ye' tsí bìne̠ kë̀ kàsir të̀ne̠	TYPE:NEG;VOICE:MID;PERSON:NA
E̠' yawö́	E̠' yawö́	NOCHANGE
Ye' tö kàsir të' ye' shka'	Ye' kë̀ wa̠ kàsir të́rule ye' kë̀ shkárule	TYPE:NEG;TENSE:PAS_PLU
Ye' dör àrros tó̠ ñè̠ chìchi tö po'tak kö'	Ye' dör àrros ta̠wè̠râ ñè̠ chìchi tö po'tak kuèrâ	TENSE:FUT_CER;ASPECT:IPFV
Be' dör ye' tsí bi' chìchi tö po'tak kö'	Be' kë̀ wa̠ ye' tsí bírule chìchi kë̀ wa̠ po'tak kö́rule	TYPE:NEG;TENSE:PAS_PLU
Ye' dör àrros tó̠ ñè̠ be' dör ye' tsí bi'	Kë̀ ye' dör àrros ta̠u̠k ñè̠ kë̀ be' dör ye' tsí biök	TYPE:NEG;TENSE:FUT_POT;ASPECT:IPFV
Ie' tö i wámbalèke	Ie' tö i wámbalèke	NOCHANGE
Ye' tö kàsir të' ye' dör àrros tó̠ ñè̠	Ye' tö kàsir tèrâ ye' dör àrros ta̠wè̠râ ñè̠	TENSE:FUT_CER;ASPECT:IPFV
Bua' i yö̀na̠ e' ta̠ i̠nì̠na̠ se' a̠	Bua' i yö̀na̠ e' ta̠ i̠nì̠na̠ se' a̠	NOCHANGE
Entonces se' ë́ e' kéu̠mi̠ e' ta̠ kë̀ i dë́i̠a̠	Entonces se' ë́ e' kéu̠mi̠ e' ta̠ kë̀ i dë́i̠a̠	NOCHANGE
Chìchi tö po'tak kö' ye' shka'	Chìchi a̠ po'tak kö́r ye' shkó	MODE:POT;TENSE:IPFV_REC;ASPECT:IPFV
Ye' dör àrros tó̠ ñè̠ ye' tö kàsir të'	Àrros tò̠ne̠ ñè̠ kàsir të̀ne̠	VOICE:MID;PERSON:NA
Ie' e̠ne̠'	Ie' e̠ne̠'	NOCHANGE
Ye' út ye' dör àrros tó̠ ñè̠	Ye' ujté ye' dör àrros ta̠wé̠ ñè̠	TENSE:PRF_REC
Ye' dör àrros tó̠ ñè̠ ye' shka'	Ye' dör àrros ta̠wé̠mi̠ ñè̠ ye' shkémi̠	TENSE:PRF_REC;ASPECT:INC
Ye' shka' chìchi tö po'tak kö'	Ye' shké chìchi tö po'tak kué	TENSE:PRF_REC
Chìchi tö po'tak kö' be' dör ye' tsí bi'	Kë̀ chìchi tö po'tak kuèku̠ kë̀ be' dör ye' tsí bièku̠	TYPE:NEG;TENSE:IPFV_HAB;ASPECT:IPFV
Ye' tö kàsir të' chìchi tö po'tak kö'	Kë̀ ye' tö kàsir te kë̀ chìchi tö po'tak kue	TYPE:NEG;TENSE:IPFV_REC;ASPECT:IPFV
I bikö́kmi̠	I bikö́kmi̠	NOCHANGE
Be' dör ye' tsí bi' ye' tö kàsir të'	Kë̀ ye' tsí biar kë̀ kàsir tar	TYPE:NEG;MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Dabòm ma̠ñà̠yök kí̠ kúl	Dabòm ma̠ñà̠yök kí̠ kúl	NOCHANGE
Ye' tö i sík ye' dör àrros tó̠ ñè̠	Ye' bák i skö́k ye' bák àrros ta̠ú̠k ñè̠	TENSE:PRF_PROG
Kutà ie ne̠ irir	Kutà ie ne̠ irir	NOCHANGE
Ye' shka' ye' dör àrros tó̠ ñè̠	Ye' shka' ye' wa̠ àrros ta̠wa̠' ñè̠	MODE:ADVERS
Ie' dúwa̠ ye' shka'	Kë̀ ie' dawö̀pawa̠ kë̀ ye' shkö̀pa	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV
Ye' dör àrros tó̠ ñè̠ be' dör ye' tsí bi'	Ye' kë̀ ku̠ àrros ta̠ú̠k ñè̠ be' kë̀ ku̠ ye' tsí biö́k	TYPE:NEG;TENSE:IPFV_PROG;ASPECT:IPFV
Ye' e̠' chö̀a̠t	Ye' e̠' chö̀a̠t	NOCHANGE
Kë̀ be' dör saco ajkö̀ma̠u̠k!	Kë̀ be' dör saco ajkö̀ma̠u̠k!	NOCHANGE
Be' yö̀ne̠ escuela aì a̠	Be' yö̀ne̠ escuela aì a̠	NOCHANGE
